# P[bar], T[K], rho[g/cm3], log10(alpha)[1/K], cp[J/(kg*K)], c2/c, fc2/c, per, wus, aperov, perov, fperov, ab, an, sp, herc, fo, fa, wad, fwad, ring, fring, odi, en, fs, ts, jd, di, hed, cen, cts, cor, aki, faki, gr, alm, maj, py, jmaj, cmaj, fmaj, appv, ppv, fppv, mfer, ffer, nfer, ca-pv, cfs, ky, neph, coe, seif, q, s
1.0,  1400.0,  3.35973,  -4.363,  1274.74518,  0.0,  0.0,  80.43928,  3.1707,  0.0,  0.0,  0.0,  0.0,  0.0,  0.56417,  0.012,  9.2532,  0.15683,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  5.40321,  0.10006,  0.00667,  0.89386,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1505.0,  3.34373,  -4.34791,  1288.89681,  0.0,  0.0,  80.32731,  3.16315,  0.0,  0.0,  0.0,  0.0,  0.0,  0.51046,  0.01086,  9.42255,  0.1597,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  5.17816,  0.10009,  0.02002,  1.1077,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1610.0,  3.3273,  -4.33214,  1303.72364,  0.0,  0.0,  80.25892,  3.13001,  0.0,  0.0,  0.0,  0.0,  0.0,  0.46702,  0.00994,  9.55797,  0.17231,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.98966,  0.10673,  0.02668,  1.28077,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1715.0,  3.31048,  -4.31548,  1319.55252,  0.0,  0.0,  80.19754,  3.12458,  0.0,  0.0,  0.0,  0.0,  0.0,  0.43153,  0.00871,  9.64796,  0.17393,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.83631,  0.10916,  0.04678,  1.42349,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1820.0,  3.29315,  -4.29776,  1336.72019,  0.0,  0.0,  80.152,  3.12248,  0.0,  0.0,  0.0,  0.0,  0.0,  0.39997,  0.00808,  9.70753,  0.175,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.70554,  0.10725,  0.07373,  1.54841,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1925.0,  3.27523,  -4.27877,  1355.63583,  0.0,  0.0,  80.15163,  3.09863,  0.0,  0.0,  0.0,  0.0,  0.0,  0.37443,  0.00756,  9.72018,  0.18574,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.59733,  0.1077,  0.1077,  1.64912,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2030.0,  3.25666,  -4.2583,  1376.76895,  0.0,  0.0,  80.15728,  3.09083,  0.0,  0.0,  0.0,  0.0,  0.0,  0.35143,  0.00672,  9.70588,  0.18546,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.49073,  0.11515,  0.15579,  1.74075,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2135.0,  3.23729,  -4.23594,  1400.80404,  0.0,  0.0,  80.19608,  3.06813,  0.0,  0.0,  0.0,  0.0,  0.0,  0.3284,  0.00628,  9.64948,  0.19484,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.39169,  0.11611,  0.21856,  1.83044,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2240.0,  3.21706,  -4.21133,  1428.61065,  0.0,  0.0,  80.24056,  3.06716,  0.0,  0.0,  0.0,  0.0,  0.0,  0.30902,  0.0059,  9.55796,  0.19299,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.30717,  0.11734,  0.29681,  1.90509,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2345.0,  3.19571,  -4.18377,  1461.54081,  0.0,  0.0,  80.32046,  3.05354,  0.0,  0.0,  0.0,  0.0,  0.0,  0.28754,  0.00549,  9.41472,  0.20031,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.2197,  0.11197,  0.39888,  1.98739,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
