# P[bar], T[K], rho[g/cm3], log10(alpha)[1/K], cp[J/(kg*K)], c2/c, fc2/c, per, wus, aperov, perov, fperov, ab, an, sp, herc, fo, fa, wad, fwad, ring, fring, odi, en, fs, ts, jd, di, hed, cen, cts, cor, aki, faki, gr, alm, maj, py, jmaj, cmaj, fmaj, appv, ppv, fppv, mfer, ffer, nfer, ca-pv, cfs, ky, neph, coe, seif, q, s
1.0,  1400.0,  3.3341,  -4.38307,  1256.51233,  0.0,  0.0,  57.02635,  6.55547,  0.0,  0.0,  0.0,  0.0,  0.0,  0.80749,  0.04437,  31.70647,  1.34262,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.05574,  0.0944,  0.00262,  0.36447,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1505.0,  3.31917,  -4.36787,  1269.5032,  0.0,  0.0,  57.12751,  6.42105,  0.0,  0.0,  0.0,  0.0,  0.0,  0.78771,  0.04237,  31.69275,  1.40786,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.96409,  0.09978,  0.00788,  0.44901,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1610.0,  3.30384,  -4.35201,  1283.04441,  0.0,  0.0,  57.17158,  6.3524,  0.0,  0.0,  0.0,  0.0,  0.0,  0.77314,  0.0398,  31.69514,  1.4433,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.89348,  0.10256,  0.01315,  0.51545,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1715.0,  3.28801,  -4.33528,  1297.43787,  0.0,  0.0,  57.24116,  6.26318,  0.0,  0.0,  0.0,  0.0,  0.0,  0.75937,  0.03909,  31.68281,  1.48567,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.83333,  0.10536,  0.01844,  0.5716,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1820.0,  3.27167,  -4.31753,  1312.99114,  0.0,  0.0,  57.30235,  6.19398,  0.0,  0.0,  0.0,  0.0,  0.0,  0.74858,  0.03767,  31.6585,  1.52071,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.78468,  0.10576,  0.02908,  0.61869,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1925.0,  3.25474,  -4.29857,  1330.05696,  0.0,  0.0,  57.34731,  6.15144,  0.0,  0.0,  0.0,  0.0,  0.0,  0.73843,  0.03716,  31.63203,  1.54046,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.742,  0.10638,  0.04521,  0.65957,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2030.0,  3.23712,  -4.2781,  1349.0932,  0.0,  0.0,  57.42105,  6.0861,  0.0,  0.0,  0.0,  0.0,  0.0,  0.73005,  0.0359,  31.58279,  1.57305,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.70332,  0.10713,  0.06428,  0.69633,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2135.0,  3.21876,  -4.25584,  1370.66156,  0.0,  0.0,  57.4713,  6.05382,  0.0,  0.0,  0.0,  0.0,  0.0,  0.72164,  0.03549,  31.53591,  1.58715,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.66764,  0.10811,  0.08919,  0.72976,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2240.0,  3.19947,  -4.23124,  1395.6297,  0.0,  0.0,  57.56717,  5.98455,  0.0,  0.0,  0.0,  0.0,  0.0,  0.71328,  0.03508,  31.45621,  1.61932,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.63204,  0.10935,  0.12028,  0.76271,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2345.0,  3.17913,  -4.20359,  1425.24739,  0.0,  0.0,  57.67296,  5.9194,  0.0,  0.0,  0.0,  0.0,  0.0,  0.70538,  0.03469,  31.35394,  1.65021,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.60082,  0.1082,  0.16091,  0.79348,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
