# P[bar], T[K], rho[g/cm3], log10(alpha)[1/K], cp[J/(kg*K)], c2/c, fc2/c, per, wus, aperov, perov, fperov, ab, an, sp, herc, fo, fa, wad, fwad, ring, fring, odi, en, fs, ts, jd, di, hed, cen, cts, cor, aki, faki, gr, alm, maj, py, jmaj, cmaj, fmaj, appv, ppv, fppv, mfer, ffer, nfer, ca-pv, cfs, ky, neph, coe, seif, q, s
1.0,  1400.0,  3.46757,  -4.35019,  1270.00199,  0.0,  0.0,  90.03524,  4.39273,  0.0,  0.0,  0.0,  0.0,  0.0,  0.52004,  0.01333,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.72415,  0.08763,  0.00487,  0.8568,  0.0,  0.0,  0.0,  0.36103,  0.00038,  0.00038,  0.00342,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1505.0,  3.4471,  -4.33376,  1285.19368,  0.0,  0.0,  89.83835,  4.3599,  0.0,  0.0,  0.0,  0.0,  0.0,  0.43281,  0.0111,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.69062,  0.10237,  0.00539,  1.37388,  0.0,  0.0,  0.0,  0.18327,  0.00019,  0.00039,  0.00174,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1610.0,  3.42589,  -4.31652,  1301.20994,  0.0,  0.0,  89.62861,  4.33064,  0.0,  0.0,  0.0,  0.0,  0.0,  0.34033,  0.00873,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.65019,  0.11265,  0.01186,  1.91699,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1715.0,  3.40822,  -4.29951,  1318.37123,  0.0,  0.0,  89.62556,  4.33162,  0.0,  0.0,  0.0,  0.0,  0.0,  0.33775,  0.00829,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.63764,  0.11275,  0.0178,  1.9286,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1820.0,  3.38989,  -4.28138,  1337.07351,  0.0,  0.0,  89.62235,  4.33066,  0.0,  0.0,  0.0,  0.0,  0.0,  0.33182,  0.00815,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.61246,  0.11295,  0.02972,  1.95188,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1925.0,  3.37087,  -4.26192,  1357.76223,  0.0,  0.0,  89.61913,  4.3297,  0.0,  0.0,  0.0,  0.0,  0.0,  0.32588,  0.008,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.5872,  0.11315,  0.04169,  1.97524,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2030.0,  3.35102,  -4.24084,  1380.99437,  0.0,  0.0,  89.61266,  4.32777,  0.0,  0.0,  0.0,  0.0,  0.0,  0.31393,  0.00771,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.53639,  0.11356,  0.06575,  2.02222,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2135.0,  3.33027,  -4.21783,  1407.51452,  0.0,  0.0,  89.60615,  4.32583,  0.0,  0.0,  0.0,  0.0,  0.0,  0.3019,  0.00741,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.48522,  0.11397,  0.08998,  2.06954,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2240.0,  3.30846,  -4.1924,  1438.35133,  0.0,  0.0,  89.59794,  4.32338,  0.0,  0.0,  0.0,  0.0,  0.0,  0.28673,  0.00704,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.42073,  0.11449,  0.12052,  2.12917,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2345.0,  3.28541,  -4.16391,  1475.00805,  0.0,  0.0,  89.58965,  4.32091,  0.0,  0.0,  0.0,  0.0,  0.0,  0.27142,  0.00666,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.35566,  0.11502,  0.15134,  2.18935,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2450.0,  3.26085,  -4.13142,  1519.80669,  0.0,  0.0,  89.57961,  4.31791,  0.0,  0.0,  0.0,  0.0,  0.0,  0.25287,  0.00621,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.27677,  0.11565,  0.18869,  2.26229,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2555.0,  3.23444,  -4.09342,  1576.6281,  0.0,  0.0,  89.56333,  4.32101,  0.0,  0.0,  0.0,  0.0,  0.0,  0.23411,  0.00575,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.20313,  0.11017,  0.22646,  2.33604,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2660.0,  3.20561,  -4.04741,  1652.53921,  0.0,  0.0,  89.55303,  4.31798,  0.0,  0.0,  0.0,  0.0,  0.0,  0.21514,  0.00528,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.12252,  0.11079,  0.26466,  2.41062,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2765.0,  3.17342,  -3.98822,  1763.0144,  0.0,  0.0,  89.53642,  4.3211,  0.0,  0.0,  0.0,  0.0,  0.0,  0.19595,  0.00481,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.04719,  0.10522,  0.30327,  2.48603,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2870.0,  3.13589,  -3.90012,  1957.83292,  0.0,  0.0,  89.5266,  4.31729,  0.0,  0.0,  0.0,  0.0,  0.0,  0.17637,  0.00452,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.96479,  0.10581,  0.34233,  2.56229,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2975.0,  3.09591,  -3.80129,  2252.65533,  0.0,  0.0,  93.96132,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.05098,  0.3011,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.50082,  3.27445,  0.00592,  1.90541,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  3080.0,  3.02341,  -3.39308,  4393.66992,  0.0,  0.0,  93.96132,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.04883,  0.30325,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.50942,  3.26584,  0.00592,  1.90541,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  1475.0,  3.48508,  -4.36049,  1273.69035,  0.0,  0.0,  90.06299,  4.39585,  0.0,  0.0,  0.0,  0.0,  0.0,  0.52595,  0.01349,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.7056,  0.0864,  0.0096,  0.8064,  0.0,  0.0,  0.0,  0.38551,  0.00041,  0.00082,  0.00697,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  1580.0,  3.46574,  -4.34492,  1288.22967,  0.0,  0.0,  89.88869,  4.37455,  0.0,  0.0,  0.0,  0.0,  0.0,  0.45349,  0.01113,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.68517,  0.09436,  0.01048,  1.24237,  0.0,  0.0,  0.0,  0.23452,  0.00025,  0.00075,  0.00425,  -0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  1685.0,  3.4455,  -4.32855,  1303.58115,  0.0,  0.0,  89.70294,  4.34245,  0.0,  0.0,  0.0,  0.0,  0.0,  0.37079,  0.0091,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.64731,  0.10896,  0.0172,  1.7319,  0.0,  0.0,  0.0,  0.06804,  7e-05,  0.00029,  0.00094,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  1790.0,  3.42678,  -4.31184,  1320.06291,  0.0,  0.0,  89.62395,  4.33114,  0.0,  0.0,  0.0,  0.0,  0.0,  0.33479,  0.00822,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.62506,  0.11285,  0.02376,  1.94023,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  1895.0,  3.4089,  -4.29445,  1338.00337,  0.0,  0.0,  89.62074,  4.33018,  0.0,  0.0,  0.0,  0.0,  0.0,  0.32886,  0.00807,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.59984,  0.11305,  0.0357,  1.96355,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  2000.0,  3.39036,  -4.27582,  1357.79329,  0.0,  0.0,  89.6159,  4.32874,  0.0,  0.0,  0.0,  0.0,  0.0,  0.31992,  0.00785,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.56184,  0.11336,  0.0537,  1.99869,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  2105.0,  3.37108,  -4.25572,  1379.92656,  0.0,  0.0,  89.6081,  4.32812,  0.0,  0.0,  0.0,  0.0,  0.0,  0.30825,  0.00723,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.51085,  0.11377,  0.07784,  2.04584,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  2210.0,  3.35095,  -4.23383,  1405.0582,  0.0,  0.0,  89.60096,  4.32592,  0.0,  0.0,  0.0,  0.0,  0.0,  0.29495,  0.00692,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.45434,  0.11422,  0.1046,  2.09809,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  2315.0,  3.32985,  -4.20975,  1434.06323,  0.0,  0.0,  89.59212,  4.32319,  0.0,  0.0,  0.0,  0.0,  0.0,  0.27847,  0.00653,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.38436,  0.11479,  0.13774,  2.1628,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  2420.0,  3.30763,  -4.18294,  1468.23124,  0.0,  0.0,  89.58352,  4.32054,  0.0,  0.0,  0.0,  0.0,  0.0,  0.26245,  0.00616,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.31632,  0.11533,  0.16996,  2.22572,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  2525.0,  3.28406,  -4.15258,  1509.48013,  0.0,  0.0,  89.57454,  4.3164,  0.0,  0.0,  0.0,  0.0,  0.0,  0.24351,  0.00598,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.237,  0.11597,  0.20753,  2.29907,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  2630.0,  3.25884,  -4.11745,  1560.92086,  0.0,  0.0,  89.55819,  4.3195,  0.0,  0.0,  0.0,  0.0,  0.0,  0.22465,  0.00551,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.16294,  0.11048,  0.24551,  2.37323,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  2735.0,  3.23151,  -4.07559,  1627.95136,  0.0,  0.0,  89.54783,  4.31645,  0.0,  0.0,  0.0,  0.0,  0.0,  0.20557,  0.00505,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.08188,  0.1111,  0.28391,  2.44822,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  2840.0,  3.20136,  -4.02325,  1721.44765,  0.0,  0.0,  89.53322,  4.31751,  0.0,  0.0,  0.0,  0.0,  0.0,  0.18628,  0.00457,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.00404,  0.10758,  0.32275,  2.52405,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  2945.0,  3.16702,  -3.95158,  1869.20853,  0.0,  0.0,  89.52123,  4.3167,  0.0,  0.0,  0.0,  0.0,  0.0,  0.16808,  0.00413,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.92879,  0.10607,  0.35939,  2.59561,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  3050.0,  3.13023,  -3.87135,  2082.89652,  0.0,  0.0,  93.96132,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.05179,  0.30029,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.49758,  3.27769,  0.00592,  1.90541,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
10000.99,  3155.0,  3.07659,  -3.67051,  2782.38527,  0.0,  0.0,  93.96132,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.05061,  0.30147,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.50228,  3.27299,  0.00592,  1.90541,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
20000.99,  1430.0,  3.54032,  -4.39584,  1260.32801,  0.0,  0.0,  89.43093,  4.46295,  0.0,  0.0,  0.0,  0.0,  0.0,  0.34339,  0.0088,  3.64817,  0.06971,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.96605,  0.00424,  0.00424,  0.06151,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
20000.99,  1535.0,  3.50494,  -4.37275,  1275.10344,  0.0,  0.0,  90.10028,  4.40614,  0.0,  0.0,  0.0,  0.0,  0.0,  0.53443,  0.01312,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.68111,  0.07982,  0.01409,  0.73247,  0.0,  0.0,  0.0,  0.42211,  0.00091,  0.00137,  0.01416,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
20000.99,  1640.0,  3.48663,  -4.35804,  1288.96573,  0.0,  0.0,  89.95917,  4.38199,  0.0,  0.0,  0.0,  0.0,  0.0,  0.473,  0.01161,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.65453,  0.09124,  0.02027,  1.09991,  0.0,  0.0,  0.0,  0.2964,  0.00064,  0.00128,  0.00995,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
20000.99,  1745.0,  3.46743,  -4.34257,  1303.59654,  0.0,  0.0,  89.79027,  4.36174,  0.0,  0.0,  0.0,  0.0,  0.0,  0.4059,  0.00952,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.64338,  0.09892,  0.02198,  1.51121,  0.0,  0.0,  0.0,  0.15121,  0.00033,  0.00082,  0.00475,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
20000.99,  1850.0,  3.44755,  -4.32626,  1319.25804,  0.0,  0.0,  89.61499,  4.33802,  0.0,  0.0,  0.0,  0.0,  0.0,  0.33218,  0.00779,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.61841,  0.10701,  0.02972,  1.95188,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
20000.99,  1955.0,  3.43018,  -4.30971,  1336.2798,  0.0,  0.0,  89.61179,  4.33705,  0.0,  0.0,  0.0,  0.0,  0.0,  0.32623,  0.00765,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.59315,  0.1072,  0.04169,  1.97524,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
20000.99,  2060.0,  3.41218,  -4.29204,  1354.96741,  0.0,  0.0,  89.61132,  4.32911,  0.0,  0.0,  0.0,  0.0,  0.0,  0.31427,  0.00737,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.53639,  0.11356,  0.06575,  2.02222,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
20000.99,  2165.0,  3.39351,  -4.27303,  1375.75702,  0.0,  0.0,  89.60486,  4.32712,  0.0,  0.0,  0.0,  0.0,  0.0,  0.30222,  0.00709,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.48522,  0.11397,  0.08998,  2.06954,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
20000.99,  2270.0,  3.37408,  -4.25243,  1399.19368,  0.0,  0.0,  89.59671,  4.32461,  0.0,  0.0,  0.0,  0.0,  0.0,  0.28703,  0.00673,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.42073,  0.11449,  0.12052,  2.12917,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
