#P[bar], T[K], rho[g/cm3], log10(alpha)[1/K], cp[J/(kg*K)], c2/c, fc2/c, per, wus, aperov, perov, fperov, ab, an, sp, herc, fo, fa, wad, fwad, ring, fring, odi, en, fs, ts, jd, di, hed, cen, cts, cor, aki, faki, gr, alm, maj, py, jmaj, cmaj, fmaj, appv, ppv, fppv, mfer, ffer, nfer, ca-pv, cfs, ky, neph, coe, seif, q, s, bad
1250000.0,1700.0,5.53615,-4.83176,1217.5947800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22581,80.64516,5.57916,0.0,0.0,0.0,4.03226,0.0,0.0,0.0,0.0,6.51762,0.0,0.0,0.0
1250000.0,1927.1428600000002,5.5175,-4.8243,1232.98459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22581,80.64516,5.57916,0.0,0.0,0.0,4.03226,0.0,0.0,0.0,0.0,6.51762,0.0,0.0,0.0
1250000.0,2154.28571,5.4986,-4.8177,1246.01137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22581,80.64516,5.57916,0.0,0.0,0.0,4.03226,0.0,0.0,0.0,0.0,6.51762,0.0,0.0,0.0
1250000.0,2381.42857,5.4795,-4.81163,1257.58174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22581,80.64516,5.57916,0.0,0.0,0.0,4.03226,0.0,0.0,0.0,0.0,6.51762,0.0,0.0,0.0
1250000.0,2608.57143,5.4602,-4.80587,1268.23847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22581,80.64516,5.57916,0.0,0.0,0.0,4.03226,0.0,0.0,0.0,0.0,6.51762,0.0,0.0,0.0
1250000.0,2835.71429,5.43799,-4.80025,1278.34527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22581,80.64516,5.57916,0.0,0.0,0.0,4.03226,0.0,0.0,0.0,0.0,0.0,0.0,6.51762,0.0
1250000.0,3062.85714,5.38645,-4.84354,1274.3215599999999,0.0,0.0,0.0,0.0,1.23775,39.92876,2.84223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98806,40.7164,2.73693,0.0,0.0,0.0,4.03226,0.0,0.0,0.0,0.0,0.0,0.0,6.51762,0.0
1250000.0,3290.0,5.3371699999999995,-4.89489,1266.8587300000002,0.0,0.0,0.0,0.0,3.22581,80.64516,5.57916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03226,0.0,0.0,0.0,0.0,0.0,0.0,6.51762,0.0
1250000.0,3517.14286,5.321680000000001,-4.8907099999999994,1273.3118,0.0,0.0,0.0,0.0,3.22581,80.64516,5.57916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03226,0.0,0.0,0.0,0.0,0.0,0.0,6.51762,0.0
1250000.0,3744.28571,5.306080000000001,-4.88657,1279.6658300000001,0.0,0.0,0.0,0.0,3.22581,80.64516,5.57916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03226,0.0,0.0,0.0,0.0,0.0,0.0,6.51762,0.0
