# P[bar], T[K], rho[g/cm3], log10(alpha)[1/K], cp[J/(kg*K)], c2/c, fc2/c, per, wus, aperov, perov, fperov, ab, an, sp, herc, fo, fa, wad, fwad, ring, fring, odi, en, fs, ts, jd, di, hed, cen, cts, cor, aki, faki, gr, alm, maj, py, jmaj, cmaj, fmaj, appv, ppv, fppv, mfer, ffer, nfer, ca-pv, cfs, ky, neph, coe, seif, q, s
1.0,  1400.0,  3.56943,  -4.37481,  1178.07126,  0.0,  0.0,  59.19675,  19.17075,  0.0,  0.0,  0.0,  0.0,  0.0,  0.95156,  0.10818,  11.26868,  1.01047,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  6.38435,  0.61338,  0.01728,  1.2786,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1505.0,  3.55269,  -4.35952,  1190.65148,  0.0,  0.0,  59.28077,  18.94429,  0.0,  0.0,  0.0,  0.0,  0.0,  0.8912,  0.10132,  11.40358,  1.09349,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  6.0673,  0.65592,  0.02589,  1.53624,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1610.0,  3.53558,  -4.34345,  1203.87618,  0.0,  0.0,  59.35906,  18.75858,  0.0,  0.0,  0.0,  0.0,  0.0,  0.84041,  0.09555,  11.49839,  1.16039,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  5.80134,  0.69064,  0.04316,  1.75249,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1715.0,  3.51805,  -4.3264,  1218.05124,  0.0,  0.0,  59.45078,  18.5941,  0.0,  0.0,  0.0,  0.0,  0.0,  0.79808,  0.09177,  11.54153,  1.2233,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  5.59416,  0.709,  0.06917,  1.92813,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1820.0,  3.50001,  -4.30821,  1233.49267,  0.0,  0.0,  59.56466,  18.44635,  0.0,  0.0,  0.0,  0.0,  0.0,  0.76343,  0.08778,  11.52853,  1.27794,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  5.41534,  0.72899,  0.11282,  2.07415,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1925.0,  3.48133,  -4.28868,  1250.5592,  0.0,  0.0,  59.66938,  18.31771,  0.0,  0.0,  0.0,  0.0,  0.0,  0.73252,  0.08423,  11.50933,  1.32337,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  5.2533,  0.74923,  0.15682,  2.20412,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2030.0,  3.46197,  -4.26746,  1269.76974,  0.0,  0.0,  59.7959,  18.20586,  0.0,  0.0,  0.0,  0.0,  0.0,  0.70267,  0.08171,  11.43343,  1.35922,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  5.10536,  0.76317,  0.22807,  2.32461,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2135.0,  3.44178,  -4.24417,  1291.77823,  0.0,  0.0,  59.93377,  18.1125,  0.0,  0.0,  0.0,  0.0,  0.0,  0.67598,  0.0786,  11.31253,  1.38926,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.9745,  0.77007,  0.31865,  2.43414,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2240.0,  3.4206,  -4.21825,  1317.52991,  0.0,  0.0,  60.0982,  18.02354,  0.0,  0.0,  0.0,  0.0,  0.0,  0.65075,  0.07651,  11.14534,  1.41279,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.85139,  0.77873,  0.42964,  2.53311,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2345.0,  3.39825,  -4.18897,  1348.42164,  0.0,  0.0,  60.27269,  17.95646,  0.0,  0.0,  0.0,  0.0,  0.0,  0.62282,  0.07404,  10.94151,  1.41596,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.70328,  0.79901,  0.57202,  2.64219,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
