# P[bar], T[K], rho[g/cm3], log10(alpha)[1/K], cp[J/(kg*K)], c2/c, fc2/c, per, wus, aperov, perov, fperov, ab, an, sp, herc, fo, fa, wad, fwad, ring, fring, odi, en, fs, ts, jd, di, hed, cen, cts, cor, aki, faki, gr, alm, maj, py, jmaj, cmaj, fmaj, appv, ppv, fppv, mfer, ffer, nfer, ca-pv, cfs, ky, neph, coe, seif, q, s
1.0,  1400.0,  3.43866,  -4.34841,  1281.40919,  0.0,  0.0,  91.60768,  2.87945,  0.0,  0.0,  0.0,  0.0,  0.0,  0.41436,  0.00747,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.80146,  0.05894,  0.00491,  0.84968,  0.0,  0.0,  0.0,  0.37174,  0.00039,  0.00039,  0.00353,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1505.0,  3.41818,  -4.33197,  1296.79305,  0.0,  0.0,  91.39477,  2.85759,  0.0,  0.0,  0.0,  0.0,  0.0,  0.32593,  0.00552,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.77083,  0.07074,  0.00544,  1.37665,  0.0,  0.0,  0.0,  0.19033,  0.0002,  0.0004,  0.0016,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1610.0,  3.3969,  -4.3147,  1313.01159,  0.0,  0.0,  91.16588,  2.83975,  0.0,  0.0,  0.0,  0.0,  0.0,  0.2321,  0.00393,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.74356,  0.07614,  0.0072,  1.93144,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1715.0,  3.37929,  -4.29771,  1330.37865,  0.0,  0.0,  91.16221,  2.83964,  0.0,  0.0,  0.0,  0.0,  0.0,  0.22695,  0.0036,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.72022,  0.07678,  0.01802,  1.95257,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1820.0,  3.36105,  -4.27963,  1349.30014,  0.0,  0.0,  91.1603,  2.83774,  0.0,  0.0,  0.0,  0.0,  0.0,  0.22154,  0.00352,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.69601,  0.07823,  0.02888,  1.97377,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1925.0,  3.34211,  -4.26021,  1370.22571,  0.0,  0.0,  91.15635,  2.83703,  0.0,  0.0,  0.0,  0.0,  0.0,  0.21491,  0.00341,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.66794,  0.07838,  0.04221,  1.99978,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2030.0,  3.32236,  -4.2392,  1393.71744,  0.0,  0.0,  91.15056,  2.83599,  0.0,  0.0,  0.0,  0.0,  0.0,  0.20521,  0.00326,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.6269,  0.07861,  0.06168,  2.03779,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2135.0,  3.3017,  -4.21624,  1420.52018,  0.0,  0.0,  91.14183,  2.83443,  0.0,  0.0,  0.0,  0.0,  0.0,  0.19056,  0.00302,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.5649,  0.07895,  0.0911,  2.09522,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2240.0,  3.28001,  -4.1909,  1451.67121,  0.0,  0.0,  91.13412,  2.83304,  0.0,  0.0,  0.0,  0.0,  0.0,  0.17763,  0.00282,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.51021,  0.07925,  0.11705,  2.14587,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2345.0,  3.25707,  -4.1625,  1488.68394,  0.0,  0.0,  91.11726,  2.83725,  0.0,  0.0,  0.0,  0.0,  0.0,  0.15962,  0.00253,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.44012,  0.07354,  0.15321,  2.21647,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
