#P[bar], T[K], rho[g/cm3], log10(alpha)[1/K], cp[J/(kg*K)], c2/c, fc2/c, per, wus, aperov, perov, fperov, ab, an, sp, herc, fo, fa, wad, fwad, ring, fring, odi, en, fs, ts, jd, di, hed, cen, cts, cor, aki, faki, gr, alm, maj, py, jmaj, cmaj, fmaj, appv, ppv, fppv, mfer, ffer, nfer, ca-pv, cfs, ky, neph, coe, seif, q, s, bad
1250000.0,1700.0,5.66442,-4.82852,1185.37402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8867900000000002,75.4717,14.511579999999999,0.0,0.0,0.0,4.5283,0.0,0.0,0.0,0.0,3.60163,0.0,0.0,0.0
1250000.0,1927.1428600000002,5.64519,-4.82111,1200.3228199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8867900000000002,75.4717,14.511579999999999,0.0,0.0,0.0,4.5283,0.0,0.0,0.0,0.0,3.60163,0.0,0.0,0.0
1250000.0,2154.28571,5.62571,-4.81456,1213.00468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8867900000000002,75.4717,14.511579999999999,0.0,0.0,0.0,4.5283,0.0,0.0,0.0,0.0,3.60163,0.0,0.0,0.0
1250000.0,2381.42857,5.6060300000000005,-4.80851,1224.29126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8867900000000002,75.4717,14.511579999999999,0.0,0.0,0.0,4.5283,0.0,0.0,0.0,0.0,3.60163,0.0,0.0,0.0
1250000.0,2608.57143,5.58614,-4.80279,1234.70427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8867900000000002,75.4717,14.511579999999999,0.0,0.0,0.0,4.5283,0.0,0.0,0.0,0.0,3.60163,0.0,0.0,0.0
1250000.0,2835.71429,5.51751,-4.8594599999999994,1229.26703,0.0,0.0,0.0,0.0,0.9956200000000001,45.914320000000004,9.313039999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89118,29.557370000000002,5.19853,0.0,0.0,0.0,4.5283,0.0,0.0,0.0,0.0,0.0,0.0,3.60163,0.0
1250000.0,3062.85714,5.4724699999999995,-4.8989,1226.31262,0.0,0.0,0.0,0.0,1.8867900000000002,75.4717,14.511579999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5283,0.0,0.0,0.0,0.0,0.0,0.0,3.60163,0.0
1250000.0,3290.0,5.45673,-4.89471,1232.76844,0.0,0.0,0.0,0.0,1.8867900000000002,75.4717,14.511579999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5283,0.0,0.0,0.0,0.0,0.0,0.0,3.60163,0.0
1250000.0,3517.14286,5.44088,-4.890569999999999,1239.0601800000002,0.0,0.0,0.0,0.0,1.8867900000000002,75.4717,14.511579999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5283,0.0,0.0,0.0,0.0,0.0,0.0,3.60163,0.0
1250000.0,3744.28571,5.424930000000001,-4.88645,1245.25796,0.0,0.0,0.0,0.0,1.8867900000000002,75.4717,14.511579999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5283,0.0,0.0,0.0,0.0,0.0,0.0,3.60163,0.0
