# P[bar], T[K], rho[g/cm3], log10(alpha)[1/K], cp[J/(kg*K)], c2/c, fc2/c, per, wus, aperov, perov, fperov, ab, an, sp, herc, fo, fa, wad, fwad, ring, fring, odi, en, fs, ts, jd, di, hed, cen, cts, cor, aki, faki, gr, alm, maj, py, jmaj, cmaj, fmaj, appv, ppv, fppv, mfer, ffer, nfer, ca-pv, cfs, ky, neph, coe, seif, q, s
1.0,  1400.0,  3.44221,  -4.36308,  1278.6057,  0.0,  0.0,  85.39578,  4.49451,  0.0,  0.0,  0.0,  0.0,  0.0,  1.33889,  0.03727,  6.47887,  0.14278,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.77091,  0.0418,  0.0022,  0.29698,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1505.0,  3.42611,  -4.3477,  1293.35702,  0.0,  0.0,  85.35685,  4.49035,  0.0,  0.0,  0.0,  0.0,  0.0,  1.32224,  0.03535,  6.534,  0.14613,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.69647,  0.04406,  0.00661,  0.36794,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1610.0,  3.40952,  -4.33156,  1308.87133,  0.0,  0.0,  85.33955,  4.47121,  0.0,  0.0,  0.0,  0.0,  0.0,  1.30758,  0.03496,  6.57613,  0.15424,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.63575,  0.04629,  0.00882,  0.42547,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1715.0,  3.39243,  -4.3145,  1325.47963,  0.0,  0.0,  85.3171,  4.46883,  0.0,  0.0,  0.0,  0.0,  0.0,  1.2954,  0.03464,  6.60699,  0.15496,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.58715,  0.04642,  0.01547,  0.47305,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1820.0,  3.37475,  -4.29633,  1343.54818,  0.0,  0.0,  85.31845,  4.45059,  0.0,  0.0,  0.0,  0.0,  0.0,  1.28523,  0.03436,  6.6187,  0.16247,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.5444,  0.04882,  0.02441,  0.51258,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  1925.0,  3.3564,  -4.27684,  1363.49833,  0.0,  0.0,  85.3169,  4.44022,  0.0,  0.0,  0.0,  0.0,  0.0,  1.27729,  0.03275,  6.62236,  0.1698,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.50739,  0.04906,  0.03568,  0.54855,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2030.0,  3.33733,  -4.25576,  1385.86956,  0.0,  0.0,  85.31492,  4.43893,  0.0,  0.0,  0.0,  0.0,  0.0,  1.26922,  0.03254,  6.61885,  0.16971,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.47539,  0.0494,  0.05165,  0.57937,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2135.0,  3.31739,  -4.23271,  1411.38377,  0.0,  0.0,  85.33399,  4.42386,  0.0,  0.0,  0.0,  0.0,  0.0,  1.2618,  0.03235,  6.59583,  0.17636,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.446,  0.04986,  0.07253,  0.60741,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2240.0,  3.29646,  -4.20729,  1440.99568,  0.0,  0.0,  85.34468,  4.42314,  0.0,  0.0,  0.0,  0.0,  0.0,  1.2544,  0.03216,  6.5691,  0.17564,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.41681,  0.05044,  0.09858,  0.63504,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0,  2345.0,  3.27434,  -4.17875,  1476.17994,  0.0,  0.0,  85.37753,  4.40873,  0.0,  0.0,  0.0,  0.0,  0.0,  1.24677,  0.03197,  6.51977,  0.18149,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.38679,  0.05119,  0.13263,  0.66315,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
